player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
669,456512,32,318,Dan Ndoye,Ndoye,3,0.7,5.5,16,2,Home,2026-04-12T13:00:00Z,1,1,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,0.1,1.0,0.0,0.0,False,a,,4.0,,,2526
670,498016,32,319,Robin Roefs,Roefs,1,7.7,4.8,17,18,Home,2026-04-12T13:00:00Z,1,0,90,0,0,1,0,0,0,3,42,11,0.0,0.0,0.0,0.84,0,5.5,55.4,0.0,0.0,True,a,,,,,2526
671,75115,32,320,Callum Wilson,Wilson,4,0.5,5.8,19,20,Home,2026-04-10T19:00:00Z,4,0,8,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.12,2,0.1,1.0,0.1,0.0,False,a,,,,,2526
672,551210,32,314,Jorrel Hato,Hato,2,0.2,4.6,7,13,Home,2026-04-12T15:30:00Z,0,3,90,0,0,0,3,0,0,0,7,1,0.0,0.01,0.01,2.29,7,2.5,22.0,1.2,2.0,False,a,,,,,2526
673,154296,32,319,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,3,0.7,5.5,18,17,Away,2026-04-12T13:00:00Z,0,1,29,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.26,4,0.4,3.4,0.4,0.0,False,a,,,,,2526
674,225321,32,315,Aaron Ramsdale,Ramsdale,1,0.8,4.8,15,8,Away,2026-04-12T13:00:00Z,1,2,90,0,0,0,2,1,0,0,8,1,0.0,0.0,0.0,2.56,0,2.3,22.6,0.0,0.0,False,a,,,,,2526
675,107265,32,318,Angus Gunn,Gunn,1,1.1,4.0,16,2,Home,2026-04-12T13:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
676,503714,32,313,Lesley Ugochukwu,Ugochukwu,3,0.1,5.0,3,6,Home,2026-04-11T14:00:00Z,0,2,66,0,0,0,1,0,0,0,5,2,0.05,0.0,0.05,1.81,2,0.7,0.6,2.3,4.0,False,a,,,,,2526
677,485337,32,315,Evann Guessand,Guessand,3,0.1,6.2,8,15,Home,2026-04-12T13:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Knee injury - Expected back 02 May,,,,2526
678,105717,32,319,Arthur Masuaku,Masuaku,2,0.5,3.9,17,18,Home,2026-04-12T13:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined RC Lens on loan for the rest of the season.,,,,2526
